Time,Roll,Pitch,Yaw
1540212724842,0.0,0.0,0.0
1540212724875,0.07438673404948838,-1.4034713718577907,0.18450923780094713
1540212724911,0.07320017840631911,-1.4044158673210878,0.1838747474069589
1540212724945,0.0729584639652014,-1.4045213575363118,0.18387173884376634
1540212724978,0.07224171649403273,-1.4048678795924836,0.1833365678375614
1540212725011,0.0723700905163936,-1.403518834983756,0.18368290444322033
1540212725044,0.07199429984451927,-1.404258893131645,0.1837367592077511
1540212725078,0.0705478615179803,-1.4034238726062456,0.1837140108063547
1540212725111,0.07151686893268569,-1.4034871006478482,0.1833746141367748
1540212725144,0.06977521422916665,-1.402621176356068,0.18353073113649498
1540212725177,0.06942847363288855,-1.403050954901549,0.18327768230066932
1540212725210,0.0693511836386317,-1.4024361557303768,0.18138345810530007
1540212725244,0.0665438270809821,-1.4027451324232698,0.17813660452253782
1540212725278,0.06718024176412286,-1.4029731282003919,0.17505003545928857
1540212725312,0.06666406145880906,-1.404986206438954,0.17327273272843746
1540212725345,0.06675981137441526,-1.4056807566112737,0.17116406739493994
1540212725378,0.06550931894795552,-1.4065496446510903,0.1695372800300239
1540212725412,0.06535721120850299,-1.4073775686355599,0.1693576279175159
1540212725446,0.0660794755006416,-1.409567513345895,0.17072039938200187
1540212725479,0.0638156443240037,-1.4109715473938003,0.1734475027814137
1540212725512,0.06315026642119612,-1.4151364362630277,0.1765647434376175
1540212725546,0.06381205446029653,-1.4209292284883963,0.17491333693905595
1540212725580,0.06305595570888745,-1.4262239715371543,0.17699407356779592
1540212725614,0.060725433310966165,-1.4354965657028398,0.18968766700643652
1540212725648,0.056392845205137744,-1.4406526625042837,0.20658211779703425
1540212725682,0.05318195220196397,-1.4311492765845963,0.2306076049779578
1540212725716,0.049905484640009094,-1.4104862984889914,0.2539445803972512
1540212725750,0.04385399447312626,-1.3817457941024223,0.2774687520294288
1540212725784,0.03538680544342624,-1.3421320501319665,0.2982063002479002
1540212725817,0.020205373637669395,-1.2990160033738312,0.31492931747060526
1540212725850,1.0860238488704094E-4,-1.2406793560137066,0.3313424167391698
1540212725883,-0.022588205649245442,-1.1681786333644721,0.33990896186773195
1540212725916,-0.040682299269436055,-1.0938829256790061,0.3417634916823095
1540212725950,-0.05465719531658904,-1.0115367449744515,0.3389209740748018
1540212725984,-0.06940400084620815,-0.9125687019634618,0.33150725395967523
1540212726018,-0.0835186926520108,-0.8286162506634162,0.321888641503949
1540212726052,-0.09318507945282606,-0.7529081343044693,0.3072958758127463
1540212726086,-0.10376252459945776,-0.6876286817472111,0.2944805361637953
1540212726120,-0.10643705853894815,-0.6354313838097292,0.28071853592022883
1540212726155,-0.10772810563207261,-0.5981961320303653,0.27180917004911553
1540212726189,-0.10724754318128688,-0.5341775236648381,0.26210373315704383
1540212726222,-0.10272732918242518,-0.49069100828082557,0.2543348729451857
1540212726255,-0.10076868774206416,-0.45215617703779964,0.25006682648645506
1540212726288,-0.09988772350546252,-0.436516589289324,0.24702340734250527
1540212726322,-0.09507875920364837,-0.4008005142308986,0.2385331855326275
1540212726356,-0.09642022737255752,-0.37690748158121823,0.23744564896978268
1540212726390,-0.10120775920685997,-0.3604242913650659,0.23972937468069314
1540212726424,-0.10880893433907975,-0.3454989843838165,0.2438604957305293
1540212726458,-0.12156151230364416,-0.33179915031886964,0.2482745749699915
1540212726492,-0.1361784449832794,-0.31633089593584623,0.2500450144484193
1540212726526,-0.14435810442071934,-0.3056535100605518,0.24885792571729481
1540212726560,-0.15351168051993988,-0.2926673613601212,0.2439222759319462
1540212726594,-0.1614209733179524,-0.2865026596487325,0.2374989920108019
1540212726628,-0.16834708022911182,-0.28065151991892073,0.22752967091895482
1540212726662,-0.17400551475597148,-0.2752143888025901,0.2151644859272512
1540212726695,-0.17730288470248476,-0.26164406843625365,0.20922466760219902
1540212726728,-0.17989976803496147,-0.24472833856641818,0.2118393259788026
1540212726761,-0.17822956371126075,-0.2259548489398903,0.21649880680976852
1540212726794,-0.17644124808447373,-0.21794248620165757,0.22221618951553831
1540212726827,-0.17362207612438393,-0.21484832454908667,0.22543171836067477
1540212726861,-0.17155444108324314,-0.2180353599316857,0.22467174277479898
1540212726895,-0.169678855391601,-0.2250673635393917,0.223437884260553
1540212726929,-0.16961479379907451,-0.2392028064348199,0.22627385052393467
1540212726962,-0.1684555532247012,-0.2574508422643147,0.22946274878531925
1540212726995,-0.1678802917023647,-0.2820684700890458,0.23383313575744727
1540212727028,-0.16339232531890238,-0.31058346025140776,0.2359272458202088
1540212727061,-0.15875510364291492,-0.34458029756113884,0.23944325266587765
1540212727094,-0.15805056648260823,-0.38053034385089424,0.24030934816356578
1540212727128,-0.15488758145738366,-0.4181001278684177,0.24103593958198827
1540212727162,-0.1528981655261985,-0.45487892569450317,0.24657868735357377
1540212727195,-0.15318862968812605,-0.498923433024389,0.2542210928047041
1540212727228,-0.15107107929078106,-0.5397045136661314,0.26380658554483044
1540212727261,-0.14678939013216966,-0.5803286137787182,0.2767397478232755
1540212727294,-0.1398996786715756,-0.6210404220745691,0.29035343417182047
1540212727328,-0.13155872922870812,-0.6619962431652401,0.3006792214239971
1540212727361,-0.12028076686646438,-0.7040739000217353,0.3077341707641962
1540212727394,-0.10942269126268289,-0.7470110069709521,0.3117849264256288
1540212727428,-0.09699920226164138,-0.7902535621694518,0.315154454512029
1540212727462,-0.08363420576472795,-0.8344872910083381,0.319304575232062
1540212727496,-0.06967455092278067,-0.8818925897217544,0.3210228854334944
1540212727530,-0.05736722964267515,-0.9263524105041288,0.3190980009049057
1540212727563,-0.047053192164248414,-0.969816020142187,0.3152591990131956
1540212727597,-0.041300191315733474,-1.017997756659485,0.30613030553571013
1540212727631,-0.03593719912241116,-1.0687674514265049,0.293912269282281
1540212727665,-0.03388381709862846,-1.1123353562907676,0.28177880742424616
1540212727698,-0.033812422980041834,-1.1749106159212952,0.2661573192426185
1540212727732,-0.03434431184864954,-1.2165014644627787,0.2568015168966064
1540212727770,-0.034331520559860974,-1.2596216130448652,0.2475187114910663
1540212727804,-0.03253139310447016,-1.2979242721582087,0.24048799115541128
1540212727837,-0.029855750336650617,-1.335752490134059,0.2330377237335056
1540212727870,-0.025357187633787474,-1.3690330003450484,0.22491741777661625
1540212727903,-0.0207493878387182,-1.4033560858794158,0.21854315018624768
1540212727936,-0.01738623402752775,-1.4352455696605968,0.21163910710494133
1540212727969,-0.015066727079579732,-1.4663098849328857,0.20346724807322228
1540212728003,-0.01547794180105721,-1.4977588644388855,0.19589484037444627
1540212728037,-0.015243811515612715,-1.528459107913533,0.18742178890015596
1540212728070,-0.013477562613826093,-1.5564758376691414,0.17854850173474418
1540212728104,-0.008962309998941235,-1.5846371939398698,0.1702776956732522
1540212728138,-0.004732032179774499,-1.6115468089116491,0.16217985901580706
1540212728171,-0.0010729154205118352,-1.6334541976682102,0.1514481010216735
1540212728204,-0.0031528594373482093,-1.6557585226581106,0.14161220687608223
1540212728237,-0.005061260781526078,-1.6741519124597142,0.12878621908487603
1540212728270,-0.00827081560369005,-1.6910314649602283,0.11544791999120785
1540212728304,-0.009360622341829735,-1.7098438932840248,0.1012400532222143
1540212728338,-0.01116091238301561,-1.7268532073093845,0.08404906846631513
1540212728371,-0.014989782273725868,-1.7451800498266588,0.06280328264863382
1540212728405,-0.019987370246535487,-1.761772700955296,0.04270754163433333
1540212728439,-0.025543910906955913,-1.7781694506817716,0.02173757332028466
1540212728472,-0.038724774589811,-1.791961518005236,-0.0029391298373526824
1540212728505,-0.06308658930894954,-1.8005922641299363,-0.030810605278462074
1540212728538,-0.0819013238477671,-1.8130050295956537,-0.049305844937525184
1540212728571,-0.08745259707808961,-1.8199921526770095,-0.06723665231452944
1540212728604,-0.0907809973945934,-1.8262587258427536,-0.08944090736558694
1540212728637,-0.08918202580999697,-1.8290819756231693,-0.10715148048421493
1540212728671,-0.09034397510699212,-1.8314372528291212,-0.11720839466123001
1540212728704,-0.09741864833086042,-1.8382362893883955,-0.1264498516145392
1540212728737,-0.10498717050255324,-1.8466977725821927,-0.13290000035595742
1540212728771,-0.1101232195841642,-1.857344140513617,-0.13694306993614513
1540212728804,-0.11486584688464986,-1.8734583499348287,-0.13892878835766032
1540212728838,-0.11950655269794172,-1.8876235111610626,-0.14257520514118865
1540212728872,-0.12357078761276993,-1.9045239340927922,-0.14363819078535067
1540212728906,-0.1261639214405251,-1.918507317504367,-0.14408006754123587
1540212728941,-0.12720139253192128,-1.9289850999944644,-0.1457649477902121
1540212728974,-0.1270724267837224,-1.9416527443519525,-0.14317104991019722
1540212729007,-0.12522583326368636,-1.9559015922790601,-0.1365824874440107
1540212729041,-0.12611919587600068,-1.9731531604701502,-0.12408683730447857
1540212729075,-0.12435017119485893,-1.990930964138228,-0.11960716187601654
1540212729109,-0.12116544803051348,-2.0214689038015705,-0.09980274662917443
1540212729143,-0.11738133218463641,-2.0392727654578278,-0.08795729677587495
1540212729177,-0.11229462642316979,-2.0561853545245112,-0.07517302557940328
1540212729211,-0.10415675423487236,-2.0715236682892475,-0.05780575180650945
1540212729245,-0.09060456344878313,-2.082825553043108,-0.03574300489924652
1540212729278,-0.078244735158412,-2.089998183976614,-0.014357887205534726
1540212729312,-0.07141802135281843,-2.0929415309694015,-0.001885363082172342
1540212729346,-0.06749851556215992,-2.093847914409052,0.005692180699854159
1540212729379,-0.06609943199523802,-2.0944790580071966,0.01175226107951929
1540212729412,-0.06660803253233939,-2.0906347656701114,0.013321401245135797
1540212729446,-0.07294190728800669,-2.0805000019541913,0.005726058646587767
1540212729480,-0.07891498065928204,-2.0658208511266203,-0.0032897861109691677
1540212729514,-0.0869622264645239,-2.0452040614110336,-0.017523796733191495
1540212729547,-0.09833182061678071,-2.0241517722994704,-0.0420480233741979
1540212729580,-0.10474118002313129,-2.0026361140897175,-0.07295861181991636
1540212729613,-0.11683779743411372,-1.9758804886681336,-0.11636050456363986
1540212729646,-0.12732085425982245,-1.9486391533236,-0.16558418228610888
1540212729679,-0.13152763739672377,-1.9255035474127629,-0.20508047637392357
1540212729713,-0.12321644600994244,-1.9025196394204908,-0.23121014467273357
1540212729747,-0.11255769123133202,-1.8805321137339885,-0.2535461800957551
1540212729781,-0.10705564885152992,-1.8588897513027962,-0.2724387174481848
1540212729815,-0.09489071624028456,-1.8430473569177692,-0.2756118363307172
1540212729849,-0.08720430829816558,-1.8329307535713346,-0.2816532938681243
1540212729883,-0.08255620740478184,-1.8187857212936265,-0.289822704097501
1540212729917,-0.07148589710827521,-1.8037563448616842,-0.2892227789332013
1540212729950,-0.05946583604190698,-1.7877434343091967,-0.284609746996403
1540212729984,-0.04793895600942734,-1.773138232081845,-0.2829680359726161
1540212730021,-0.034126309302450794,-1.7521037221327747,-0.2867675386780931
1540212730055,-0.027654601709582987,-1.7403244911713458,-0.2870863072090924
1540212730089,-0.022958969661269178,-1.7273076767289115,-0.288240408470409
1540212730123,-0.01893929776597323,-1.7105129973827211,-0.2900922859231141
1540212730157,-0.018993778410780277,-1.6971321377258595,-0.29090548831450586
1540212730190,-0.016820080797470584,-1.687783740529074,-0.2919634556223269
1540212730223,-0.012911003620322844,-1.6777440620804989,-0.2929883179556336
1540212730256,-0.00827501406699497,-1.6693447149272649,-0.2941773253765497
1540212730289,-0.004784365548694103,-1.6629837068452853,-0.29182893280982625
1540212730322,-0.0014119642042862777,-1.657129113396207,-0.29068684462268213
1540212730355,0.0036519634166481767,-1.6511013266939385,-0.28783862560029955
1540212730389,0.009037466355449162,-1.6426674644398163,-0.286404889698118
1540212730423,0.01280610641160744,-1.6350880382159576,-0.2834937464979577
1540212730456,0.016574004837589248,-1.6282324486674524,-0.28021838043423714
1540212730489,0.02038586706761132,-1.619484784980677,-0.27836772068820087
1540212730523,0.02175148250121628,-1.6085300464127545,-0.2753426962082504
1540212730557,0.023937147428177985,-1.5971089567975927,-0.27161504201772435
1540212730591,0.02757401201524821,-1.585139239990036,-0.2695911332285645
1540212730624,0.030114365225481023,-1.5731941879659863,-0.26757976724253624
1540212730657,0.0343791418858849,-1.5577123338353271,-0.26387742536959735
1540212730691,0.03607859301342848,-1.5452333642012777,-0.2611635782817564
1540212730725,0.03897977807188978,-1.5323429820548304,-0.25784279037832925
1540212730759,0.043064686155315515,-1.5191309464448668,-0.25519043620965004
1540212730793,0.04835873590192857,-1.5074808446246653,-0.2533260908596373
1540212730827,0.051872691045742894,-1.4964084343146238,-0.24989101441321715
1540212730860,0.05572926685052063,-1.4861976336107388,-0.24851955107901938
1540212730894,0.06095417447398497,-1.4741727598443548,-0.24699141860081927
1540212730928,0.0666752708553472,-1.4633298700640385,-0.2449119831346809
1540212730961,0.07205737955620768,-1.4516709057993111,-0.2402823288367313
1540212730994,0.07582826820635284,-1.4415415250976509,-0.23674864122760828
