Time,Roll,Pitch,Yaw
1540203400526,0.0,0.0,0.0
1540203400559,0.0,0.0,0.0
1540203400592,0.007696124575552541,-2.5254035518508697,-0.016252468778441685
1540203400626,0.010539487370265757,-2.525352931438568,-0.013568441386694914
1540203400660,0.011729958486515478,-2.524452593208026,-0.013162447367183373
1540203400693,0.011722881368863375,-2.524812957639203,-0.012813703315864778
1540203400726,0.011567499885280542,-2.5237663233077896,-0.012081890262435077
1540203400759,0.012008903680897279,-2.5241774667726777,-0.01218038462492258
1540203400792,0.011146932083545186,-2.5245279009728474,-0.012625295242056333
1540203400825,0.010856183143450184,-2.5246900938789745,-0.012410532942430557
1540203400859,0.010206857431228199,-2.5251682498622667,-0.01285736758613367
1540203400894,0.009861813982306738,-2.525579143230595,-0.012624863052850903
1540203400928,0.008692563557112773,-2.527449766479323,-0.014008695288142796
1540203400961,0.008201366853517383,-2.527301666736765,-0.014928805278486498
1540203400995,0.005481311383289117,-2.5284355370269,-0.017081118546965278
1540203401029,0.001958250930538783,-2.528253397144649,-0.021506463185866447
1540203401063,-0.004928651652992079,-2.5293812241813196,-0.023775237745321993
1540203401097,-0.016322947670857162,-2.529383819169432,-0.029736276046765917
1540203401131,-0.040671975091732704,-2.53064969911365,-0.03982972334913309
1540203401165,-0.0807312239522749,-2.5294890265438394,-0.05486860703089791
1540203401199,-0.1252825517093857,-2.5333511127375496,-0.07166736645292851
1540203401233,-0.1512238428806303,-2.5349676123226423,-0.0906058898884774
1540203401267,-0.16727860164825542,-2.5229889322406387,-0.10023005585353206
1540203401302,-0.1659637466418942,-2.4989602051334963,-0.10482301218503737
1540203401335,-0.1588531287778011,-2.4756890221261854,-0.11316136915988385
1540203401369,-0.1460466136875218,-2.449661956762643,-0.11445670439287944
1540203401403,-0.11731398310462536,-2.4055561310350404,-0.10310125257547542
1540203401436,-0.10603387037472199,-2.3887459432118723,-0.09441771486561579
1540203401469,-0.0692808881116222,-2.332625359040946,-0.06827957878397627
1540203401503,-0.04100914523569174,-2.2899762578556793,-0.04725784643059435
1540203401537,-0.012573296747644796,-2.241925240882561,-0.02357587474176179
1540203401570,0.016279419074502817,-2.1922476815372343,0.0031773220424151146
1540203401603,0.0428606108870071,-2.14434268092241,0.0331932812638636
1540203401636,0.06541548603337674,-2.092434583910622,0.06256298787925044
1540203401671,0.08049562193959486,-2.041179212614445,0.08815312090981858
1540203401705,0.09586287067304855,-2.001486231420185,0.11314726915926074
1540203401739,0.10547326537846965,-1.9684491014694816,0.13714199250315978
1540203401773,0.1100104892904097,-1.942637754431974,0.15920834003462841
1540203401806,0.11653677016970625,-1.9187182149837396,0.1826891171393525
1540203401840,0.11984813261173105,-1.8976720087403194,0.2015143381863083
1540203401873,0.12574053131698476,-1.8816285133197004,0.21517303027049559
1540203401906,0.12892603781107775,-1.8671023925812038,0.2283469586957051
1540203401940,0.1311431016644821,-1.8595956149086812,0.23892209490276015
1540203401973,0.13429805543189421,-1.8491273987768666,0.25106224218422457
1540203402006,0.13483711102331353,-1.8374837328645732,0.2633988281059604
1540203402040,0.1369064044168986,-1.8268579729236933,0.27416046975190594
1540203402074,0.13952210718857264,-1.814470572615712,0.2862603941404797
1540203402107,0.14140676431925345,-1.8018547906727185,0.2989535229802311
1540203402140,0.14033767612707057,-1.7855716999838356,0.31079431696782134
1540203402174,0.13908006355126576,-1.770206523573664,0.3237682189979666
1540203402208,0.13669308475756756,-1.7521082207447596,0.3360291336600116
1540203402242,0.1349056348947908,-1.7350132960793068,0.3496533892802943
1540203402275,0.1322612510652337,-1.7158407498704602,0.363538158681165
1540203402309,0.1298506476769675,-1.6974975922465245,0.3741954452139149
1540203402342,0.12760116130317414,-1.6815408184728466,0.38382580155570556
1540203402375,0.125827108810911,-1.6639422538087827,0.39268391665434565
1540203402408,0.12233130329972056,-1.6490560750200915,0.39964458440001716
1540203402441,0.11828079932192327,-1.6355830316895859,0.405106200601644
