"ImageName","Grade","TrackID"
"various_C10_equirec_2048x1024_Criminisi360_q00.jpg","5","1540211913307"
"various_C11_equirec_2048x1024_Criminisi_q00.jpg","1","1540211923369"
"various_C8_equirec_2048x1024_Criminisi_q00.jpg","5","1540211932904"
"various_C3_equirec_2048x1024_CSH360_q00.jpg","5","1540211951282"
"various_C12_equirec_2048x1024_Criminisi_q00.jpg","5","1540211964864"
"various_C11_equirec_2048x1024_Criminisi360_q00.jpg","3","1540211976338"
"various_C10_equirec_2048x1024_Criminisi_q00.jpg","1","1540211984893"
"various_C8_equirec_2048x1024_CSH_q00.jpg","2","1540211990686"
"various_C11_equirec_2048x1024_FFIIwGC_q00.jpg","1","1540211998652"
"various_C8_equirec_2048x1024_Criminisi360_q00.jpg","4","1540212005647"
"various_C10_equirec_2048x1024_FFIIwGC360_q00.jpg","1","1540212013021"
"various_C3_equirec_2048x1024_CSH_q00.jpg","5","1540212022480"
"various_C12_equirec_2048x1024_CSH_q00.jpg","1","1540212032229"
"various_C3_equirec_2048x1024_Criminisi360_q00.jpg","3","1540212042601"
"various_C12_equirec_2048x1024_FFIIwGC_q00.jpg","2","1540212055037"
"various_C10_equirec_2048x1024_CSH360_q00.jpg","5","1540212067456"
"various_C8_equirec_2048x1024_FFIIwGC_q00.jpg","5","1540212077721"
"various_C3_equirec_2048x1024_FFIIwGC360_q00.jpg","4","1540212090839"
"various_C12_equirec_2048x1024_Criminisi360_q00.jpg","4","1540212101450"
"various_C10_equirec_2048x1024_FFIIwGC_q00.jpg","1","1540212107198"
"various_C8_equirec_2048x1024_FFIIwGC360_q00.jpg","2","1540212128990"
"various_C11_equirec_2048x1024_CSH360_q00.jpg","4","1540212135310"
"various_C12_equirec_2048x1024_FFIIwGC360_q00.jpg","2","1540212142905"
"various_C11_equirec_2048x1024_FFIIwGC360_q00.jpg","1","1540212148078"
"various_C3_equirec_2048x1024_FFIIwGC_q00.jpg","3","1540212153356"
"various_C10_equirec_2048x1024_CSH_q00.jpg","1","1540212157851"
"various_C8_equirec_2048x1024_CSH360_q00.jpg","5","1540212166938"
"various_C11_equirec_2048x1024_CSH_q00.jpg","2","1540212172957"
"various_C3_equirec_2048x1024_Criminisi_q00.jpg","3","1540212179138"
"various_C12_equirec_2048x1024_CSH360_q00.jpg","3","1540212183276"
