Time,Roll,Pitch,Yaw
1540211266618,0.0,0.0,0.0
1540211266652,0.2901436030176598,-1.7300443888912704,0.1051453888046317
1540211266686,0.3013600749703239,-1.7366212201027789,0.08765587040869643
1540211266719,0.31058425386038013,-1.7449451542001688,0.06869680320918263
1540211266752,0.3200481295263461,-1.7562472394743107,0.04795407418799992
1540211266785,0.32849387937297597,-1.7630859156618155,0.027847110827742667
1540211266819,0.33637158814827284,-1.774726542943261,0.01421168103732858
1540211266853,0.3437382194073896,-1.7845744163669028,5.392140211918016E-4
1540211266887,0.35070866107631127,-1.7960617927536655,-0.011457380742762044
1540211266921,0.35204803747873065,-1.8118099622435442,-0.022358495139087893
1540211266955,0.3460671918098375,-1.828456104853752,-0.029835142605374957
1540211266988,0.34043808723033975,-1.8483983135296744,-0.0387224658103024
1540211267021,0.33443030411990043,-1.8678100122216235,-0.051261973812890646
1540211267054,0.3234231928742018,-1.8887209936026743,-0.07038941063353032
1540211267088,0.3170940192143799,-1.909700599741105,-0.09079596418837586
1540211267122,0.3090926433027558,-1.923894265914507,-0.10157564312092188
1540211267155,0.29332300888774404,-1.9404719043619278,-0.11136241615902391
1540211267188,0.28050814464952006,-1.9554555905943645,-0.12134294844626654
1540211267221,0.259331902557714,-1.9673477085112472,-0.1377039650868482
1540211267254,0.24493682197813557,-1.9765191936408644,-0.15736180893552165
1540211267288,0.23493424199548993,-1.9855962091277684,-0.17397010310628266
1540211267321,0.2187049125808165,-1.9926757567187696,-0.1924716224738832
1540211267354,0.20607886832334202,-1.9958137589887877,-0.21019049986374802
1540211267387,0.20442376804074394,-1.9914242514183413,-0.22301175873148066
1540211267421,0.19409394348838516,-1.9839476269897902,-0.23433075205828754
1540211267455,0.18192975234162825,-1.9751964177235144,-0.2475287941614913
1540211267489,0.17773941197770024,-1.9623534995364458,-0.2722641598651598
1540211267528,0.16355765405931139,-1.9305705113272702,-0.31871804808973436
1540211267562,0.14070747923630722,-1.9002495641914932,-0.35066220970316186
1540211267596,0.12408937574927414,-1.8774383858042933,-0.39185681325656957
1540211267630,0.10473874285901284,-1.8489216002103583,-0.43636849061326094
1540211267664,0.08541970144107039,-1.8211068639856085,-0.47744542104767407
1540211267698,0.08295562109526466,-1.8026896423520824,-0.5163200839723754
1540211267732,0.08811282586855536,-1.7825915427025232,-0.5628543666643925
1540211267765,0.09766836008810031,-1.7655426890035788,-0.6061640074663666
1540211267798,0.09944418236165987,-1.7477023074211109,-0.6458750730958421
1540211267832,0.10796880351796752,-1.7237485483155675,-0.6700722001857565
1540211267865,0.11813319937080134,-1.6947922579979462,-0.6918005913543464
1540211267899,0.12796074064220245,-1.664201625860342,-0.7224194292262385
1540211267932,0.13747379258857845,-1.6365094454472597,-0.7475155168598027
1540211267965,0.15008828757754047,-1.6129654132956406,-0.7713745661350818
1540211267998,0.16938844421841792,-1.5970101654782978,-0.7915315361940204
1540211268032,0.18908304872398723,-1.5802470847235397,-0.8077301988316213
1540211268065,0.2081038373202285,-1.5608259424330555,-0.8231534030454885
1540211268098,0.22925823970201,-1.545765705200399,-0.8404354710041099
1540211268131,0.25311742831479744,-1.5192416538197666,-0.8481769895409232
1540211268164,0.2750938745248763,-1.4974253367841592,-0.8586348192632856
1540211268198,0.2984102890557325,-1.4732929914995685,-0.8661551931281272
1540211268231,0.3176899725214114,-1.4504419278640555,-0.8699398536075882
1540211268264,0.33831838049184865,-1.429853708936203,-0.871384904905281
1540211268297,0.3616717208683507,-1.4154821449333077,-0.8724115734194269
1540211268330,0.3866419359208609,-1.4016567092597274,-0.8769528101732772
1540211268364,0.41014626274011695,-1.3865798362266868,-0.878251214177896
1540211268398,0.43027386816344215,-1.3709186855144233,-0.8740504508508786
1540211268431,0.4528566124774314,-1.35296820368936,-0.8718660838363838
1540211268464,0.4701383331078233,-1.3383003795669173,-0.8677911606444594
1540211268497,0.4901167615165895,-1.318710480879242,-0.8612078606068532
1540211268531,0.5085716153197134,-1.303726765305684,-0.8595278016996406
1540211268565,0.5269893859025019,-1.2897234490284664,-0.8545261586662162
1540211268599,0.5462572403720035,-1.2717707112374235,-0.8462080956036417
1540211268632,0.5627070679486169,-1.252719354937579,-0.8387319642481208
1540211268665,0.5754350710919808,-1.238359656831209,-0.8316296279152918
